iso3,year_month,bop_current_account_balance_usd,bop_fdi_liabilities_usd,bop_other_investment_loans_liabilities_usd,bop_portfolio_liabilities_usd,bop_reserve_assets_usd,bop_workers_remittances_credit_usd,bop_total_liability_inflows_usd,bop_current_account_balance_usd_3m_change,bop_reserve_assets_usd_3m_change,bop_total_liability_inflows_usd_3m_change,bop_reserve_assets_3m_pct_change
ARG,2008-06-01,319.259793938225,2264.80280190579,1188.28995196617,-1456.06737454994,-2621.056873335819,0.0,1997.0253793220202,-1003.9547702308749,-6155.307061564057,-1787.748107481619,-174.16161091441538
ARG,2008-07-01,2991.91882026738,2352.59647059226,1921.41824531724,-2235.35152025137,-49.38048577768559,0.0,2038.6631956581302,2672.659026329155,2571.6763875581337,41.63781633611006,-98.1160086116392
ARG,2008-08-01,2991.91882026738,2352.59647059226,1921.41824531724,-2235.35152025137,-49.38048577768559,0.0,2038.6631956581302,2672.659026329155,2571.6763875581337,41.63781633611006,-98.1160086116392
ARG,2008-09-01,2991.91882026738,2352.59647059226,1921.41824531724,-2235.35152025137,-49.38048577768559,0.0,2038.6631956581302,2672.659026329155,2571.6763875581337,41.63781633611006,-98.1160086116392
ARG,2008-10-01,786.813150235379,1625.14921298948,-300.147160256936,-1712.17769476737,-844.9810739410975,0.0,-387.17564203482596,-2205.105670032001,-795.6005881634119,-2425.838837692956,1611.1639560316628
ARG,2008-11-01,786.813150235379,1625.14921298948,-300.147160256936,-1712.17769476737,-844.9810739410975,0.0,-387.17564203482596,-2205.105670032001,-795.6005881634119,-2425.838837692956,1611.1639560316628
ARG,2008-12-01,786.813150235379,1625.14921298948,-300.147160256936,-1712.17769476737,-844.9810739410975,0.0,-387.17564203482596,-2205.105670032001,-795.6005881634119,-2425.838837692956,1611.1639560316628
ARG,2009-01-01,1190.69155436822,1670.48074093393,648.330325741016,23.0470533918924,267.6242519694064,0.0,2341.8581200668386,403.87840413284107,1112.6053259105038,2729.0337621016647,-131.67221849374369
ARG,2009-02-01,1190.69155436822,1670.48074093393,648.330325741016,23.0470533918924,267.6242519694064,0.0,2341.8581200668386,403.87840413284107,1112.6053259105038,2729.0337621016647,-131.67221849374369
ARG,2009-03-01,1190.69155436822,1670.48074093393,648.330325741016,23.0470533918924,267.6242519694064,0.0,2341.8581200668386,403.87840413284107,1112.6053259105038,2729.0337621016647,-131.67221849374369
ARG,2009-04-01,4297.82508829355,345.82358109692,-89.2337246938844,-285.945199863269,-698.657313538936,0.0,-29.3553434602334,3107.13353392533,-966.2815655083424,-2371.2134635270722,-361.0590439385155
ARG,2009-05-01,4297.82508829355,345.82358109692,-89.2337246938844,-285.945199863269,-698.657313538936,0.0,-29.3553434602334,3107.13353392533,-966.2815655083424,-2371.2134635270722,-361.0590439385155
ARG,2009-06-01,4297.82508829355,345.82358109692,-89.2337246938844,-285.945199863269,-698.657313538936,0.0,-29.3553434602334,3107.13353392533,-966.2815655083424,-2371.2134635270722,-361.0590439385155
ARG,2009-07-01,704.721896897103,684.85460285323,-711.648113236207,-681.845447557825,1799.157807222252,0.0,-708.638957940802,-3593.103191396447,2497.815120761188,-679.2836144805686,-357.5164923285363
ARG,2009-08-01,704.721896897103,684.85460285323,-711.648113236207,-681.845447557825,1799.157807222252,0.0,-708.638957940802,-3593.103191396447,2497.815120761188,-679.2836144805686,-357.5164923285363
ARG,2009-09-01,704.721896897103,684.85460285323,-711.648113236207,-681.845447557825,1799.157807222252,0.0,-708.638957940802,-3593.103191396447,2497.815120761188,-679.2836144805686,-357.5164923285363
ARG,2009-10-01,1060.87714437816,1316.0,-1346.22132307406,-562.8656282873,-33.71131294578416,0.0,-593.0869513613599,356.155247481057,-1832.869120168036,115.55200657944215,-101.87372740792713
ARG,2009-11-01,1060.87714437816,1316.0,-1346.22132307406,-562.8656282873,-33.71131294578416,0.0,-593.0869513613599,356.155247481057,-1832.869120168036,115.55200657944215,-101.87372740792713
ARG,2009-12-01,1060.87714437816,1316.0,-1346.22132307406,-562.8656282873,-33.71131294578416,0.0,-593.0869513613599,356.155247481057,-1832.869120168036,115.55200657944215,-101.87372740792713
ARG,2010-01-01,-1632.51983707698,3587.55721949953,577.18059197678,189.815492031758,-303.5438154008661,0.0,4354.553303508068,-2693.39698145514,-269.8325024550819,4947.640254869428,800.421220286012
ARG,2010-02-01,-1632.51983707698,3587.55721949953,577.18059197678,189.815492031758,-303.5438154008661,0.0,4354.553303508068,-2693.39698145514,-269.8325024550819,4947.640254869428,800.421220286012
ARG,2010-03-01,-1632.51983707698,3587.55721949953,577.18059197678,189.815492031758,-303.5438154008661,0.0,4354.553303508068,-2693.39698145514,-269.8325024550819,4947.640254869428,800.421220286012
ARG,2010-04-01,2101.38347119383,1902.78903868466,-867.45823352983,62.1227647073129,2104.352029109629,0.0,1097.453569862143,3733.9033082708097,2407.895844510495,-3257.099733645925,-793.2613752418507
ARG,2010-05-01,2101.38347119383,1902.78903868466,-867.45823352983,62.1227647073129,2104.352029109629,0.0,1097.453569862143,3733.9033082708097,2407.895844510495,-3257.099733645925,-793.2613752418507
ARG,2010-06-01,2101.38347119383,1902.78903868466,-867.45823352983,62.1227647073129,2104.352029109629,0.0,1097.453569862143,3733.9033082708097,2407.895844510495,-3257.099733645925,-793.2613752418507
ARG,2010-07-01,-529.235555366864,3160.30856786641,-226.848161532459,433.310965971263,1278.508415084218,0.0,3366.7713723052143,-2630.619026560694,-825.8436140254107,2269.3178024430713,-39.244556167478926
ARG,2010-08-01,-529.235555366864,3160.30856786641,-226.848161532459,433.310965971263,1278.508415084218,0.0,3366.7713723052143,-2630.619026560694,-825.8436140254107,2269.3178024430713,-39.244556167478926
ARG,2010-09-01,-529.235555366864,3160.30856786641,-226.848161532459,433.310965971263,1278.508415084218,0.0,3366.7713723052143,-2630.619026560694,-825.8436140254107,2269.3178024430713,-39.244556167478926
ARG,2010-10-01,-1562.62395000067,2682.06380038386,-896.82212015093,1990.53168038001,1077.416068686156,0.0,3775.77336061294,-1033.388394633806,-201.0923463980621,409.0019883077257,-15.728668190644301
ARG,2010-11-01,-1562.62395000067,2682.06380038386,-896.82212015093,1990.53168038001,1077.416068686156,0.0,3775.77336061294,-1033.388394633806,-201.0923463980621,409.0019883077257,-15.728668190644301
ARG,2010-12-01,-1562.62395000067,2682.06380038386,-896.82212015093,1990.53168038001,1077.416068686156,0.0,3775.77336061294,-1033.388394633806,-201.0923463980621,409.0019883077257,-15.728668190644301
ARG,2011-01-01,-2242.12776277108,3643.7545610247,288.777782542418,745.91763214255,-1159.778175291082,0.0,4678.449975709668,-679.5038127704101,-2237.1942439772383,902.6766150967283,-207.64441045559695
ARG,2011-02-01,-2242.12776277108,3643.7545610247,288.777782542418,745.91763214255,-1159.778175291082,0.0,4678.449975709668,-679.5038127704101,-2237.1942439772383,902.6766150967283,-207.64441045559695
ARG,2011-03-01,-2242.12776277108,3643.7545610247,288.777782542418,745.91763214255,-1159.778175291082,0.0,4678.449975709668,-679.5038127704101,-2237.1942439772383,902.6766150967283,-207.64441045559695
ARG,2011-04-01,508.988218682458,1035.50656631624,951.033398744805,372.547713156907,225.1857823054806,0.0,2359.087678217952,2751.115981453538,1384.9639575965628,-2319.362297491716,-119.41628038042388
ARG,2011-05-01,508.988218682458,1035.50656631624,951.033398744805,372.547713156907,225.1857823054806,0.0,2359.087678217952,2751.115981453538,1384.9639575965628,-2319.362297491716,-119.41628038042388
ARG,2011-06-01,508.988218682458,1035.50656631624,951.033398744805,372.547713156907,225.1857823054806,0.0,2359.087678217952,2751.115981453538,1384.9639575965628,-2319.362297491716,-119.41628038042388
ARG,2011-07-01,-1516.10986045585,1719.31127575062,3675.30092610113,-109.678836516423,-3152.686016418046,0.0,5284.933365335327,-2025.0980791383079,-3377.871798723527,2925.845687117375,-1500.0377750941675
ARG,2011-08-01,-1516.10986045585,1719.31127575062,3675.30092610113,-109.678836516423,-3152.686016418046,0.0,5284.933365335327,-2025.0980791383079,-3377.871798723527,2925.845687117375,-1500.0377750941675
ARG,2011-09-01,-1516.10986045585,1719.31127575062,3675.30092610113,-109.678836516423,-3152.686016418046,0.0,5284.933365335327,-2025.0980791383079,-3377.871798723527,2925.845687117375,-1500.0377750941675
ARG,2011-10-01,-2090.93178785073,4441.35854158994,1045.5957315721,-1257.17226770353,-2019.556444648472,0.0,4229.78200545851,-574.82192739488,1133.129571769574,-1055.151359876817,-35.941719723075686
ARG,2011-11-01,-2090.93178785073,4441.35854158994,1045.5957315721,-1257.17226770353,-2019.556444648472,0.0,4229.78200545851,-574.82192739488,1133.129571769574,-1055.151359876817,-35.941719723075686
ARG,2011-12-01,-2090.93178785073,4441.35854158994,1045.5957315721,-1257.17226770353,-2019.556444648472,0.0,4229.78200545851,-574.82192739488,1133.129571769574,-1055.151359876817,-35.941719723075686
ARG,2012-01-01,-1782.46938272684,4669.61051060202,-918.012564613973,1523.90457453636,670.0136002884911,0.0,5275.502520524407,308.46240512389,2689.5700449369633,1045.7205150658974,-133.17627502137555
ARG,2012-02-01,-1782.46938272684,4669.61051060202,-918.012564613973,1523.90457453636,670.0136002884911,0.0,5275.502520524407,308.46240512389,2689.5700449369633,1045.7205150658974,-133.17627502137555
ARG,2012-03-01,-1782.46938272684,4669.61051060202,-918.012564613973,1523.90457453636,670.0136002884911,0.0,5275.502520524407,308.46240512389,2689.5700449369633,1045.7205150658974,-133.17627502137555
ARG,2012-04-01,498.908373135819,3841.90373278213,-1142.75624687299,15.8815449482513,-698.7562428498416,0.0,2715.0290308573913,2281.377755862659,-1368.7698431383328,-2560.473489667016,-204.28985957135416
ARG,2012-05-01,498.908373135819,3841.90373278213,-1142.75624687299,15.8815449482513,-698.7562428498416,0.0,2715.0290308573913,2281.377755862659,-1368.7698431383328,-2560.473489667016,-204.28985957135416
ARG,2012-06-01,498.908373135819,3841.90373278213,-1142.75624687299,15.8815449482513,-698.7562428498416,0.0,2715.0290308573913,2281.377755862659,-1368.7698431383328,-2560.473489667016,-204.28985957135416
ARG,2012-07-01,66.3574167130282,3161.4490189365,-343.633821723211,-1570.42998363408,-1726.209381977566,0.0,1247.3852135792092,-432.55095642279076,-1027.4531391277244,-1467.643817278182,147.0402804470568
ARG,2012-08-01,66.3574167130282,3161.4490189365,-343.633821723211,-1570.42998363408,-1726.209381977566,0.0,1247.3852135792092,-432.55095642279076,-1027.4531391277244,-1467.643817278182,147.0402804470568
ARG,2012-09-01,66.3574167130282,3161.4490189365,-343.633821723211,-1570.42998363408,-1726.209381977566,0.0,1247.3852135792092,-432.55095642279076,-1027.4531391277244,-1467.643817278182,147.0402804470568
ARG,2012-10-01,-920.836767554967,3650.97065450347,-1179.2616084358,145.650453902911,-1549.170991035846,0.0,2617.359499970581,-987.1941842679952,177.03839094171985,1369.9742863913718,-10.255904804485683
ARG,2012-11-01,-920.836767554967,3650.97065450347,-1179.2616084358,145.650453902911,-1549.170991035846,0.0,2617.359499970581,-987.1941842679952,177.03839094171985,1369.9742863913718,-10.255904804485683
ARG,2012-12-01,-920.836767554967,3650.97065450347,-1179.2616084358,145.650453902911,-1549.170991035846,0.0,2617.359499970581,-987.1941842679952,177.03839094171985,1369.9742863913718,-10.255904804485683
ARG,2013-01-01,-3885.82618545931,2185.10087695494,-1096.0439598758,248.131088465164,-2577.215325380994,0.0,1337.1880055443037,-2964.989417904343,-1028.0443343451477,-1280.1714944262774,66.36093370543625
ARG,2013-02-01,-3885.82618545931,2185.10087695494,-1096.0439598758,248.131088465164,-2577.215325380994,0.0,1337.1880055443037,-2964.989417904343,-1028.0443343451477,-1280.1714944262774,66.36093370543625
ARG,2013-03-01,-3885.82618545931,2185.10087695494,-1096.0439598758,248.131088465164,-2577.215325380994,0.0,1337.1880055443037,-2964.989417904343,-1028.0443343451477,-1280.1714944262774,66.36093370543625
ARG,2013-04-01,-325.745678229941,3251.49949118996,-2868.74004707547,-540.893693171022,-2716.79287291194,0.0,-158.1342490565321,3560.0805072293692,-139.57754753094605,-1495.3222546008358,5.415827934761808
ARG,2013-05-01,-325.745678229941,3251.49949118996,-2868.74004707547,-540.893693171022,-2716.79287291194,0.0,-158.1342490565321,3560.0805072293692,-139.57754753094605,-1495.3222546008358,5.415827934761808
ARG,2013-06-01,-325.745678229941,3251.49949118996,-2868.74004707547,-540.893693171022,-2716.79287291194,0.0,-158.1342490565321,3560.0805072293692,-139.57754753094605,-1495.3222546008358,5.415827934761808
ARG,2013-07-01,-3022.10459690751,2832.14523565578,38.1013698696503,-257.730457004063,-2584.945787849927,0.0,2612.5161485213675,-2696.358918677569,131.84708506201287,2770.6503975778996,-4.853041480512099
ARG,2013-08-01,-3022.10459690751,2832.14523565578,38.1013698696503,-257.730457004063,-2584.945787849927,0.0,2612.5161485213675,-2696.358918677569,131.84708506201287,2770.6503975778996,-4.853041480512099
ARG,2013-09-01,-3022.10459690751,2832.14523565578,38.1013698696503,-257.730457004063,-2584.945787849927,0.0,2612.5161485213675,-2696.358918677569,131.84708506201287,2770.6503975778996,-4.853041480512099
ARG,2013-10-01,-5890.69732526653,1552.91625435806,526.691284510466,1479.63781929696,-3944.924366980937,0.0,3559.2453581654863,-2868.5927283590204,-1359.97857913101,946.7292096441188,52.611493267028855
ARG,2013-11-01,-5890.69732526653,1552.91625435806,526.691284510466,1479.63781929696,-3944.924366980937,0.0,3559.2453581654863,-2868.5927283590204,-1359.97857913101,946.7292096441188,52.611493267028855
ARG,2013-12-01,-5890.69732526653,1552.91625435806,526.691284510466,1479.63781929696,-3944.924366980937,0.0,3559.2453581654863,-2868.5927283590204,-1359.97857913101,946.7292096441188,52.611493267028855
ARG,2014-01-01,-6047.55465471733,1128.50462779594,-779.100473577942,1177.06037380213,-3733.184815648647,0.0,1526.464528020128,-156.85732945079963,211.73955133228992,-2032.7808301453583,-5.3673919100845735
ARG,2014-02-01,-6047.55465471733,1128.50462779594,-779.100473577942,1177.06037380213,-3733.184815648647,0.0,1526.464528020128,-156.85732945079963,211.73955133228992,-2032.7808301453583,-5.3673919100845735
ARG,2014-03-01,-6047.55465471733,1128.50462779594,-779.100473577942,1177.06037380213,-3733.184815648647,0.0,1526.464528020128,-156.85732945079963,211.73955133228992,-2032.7808301453583,-5.3673919100845735
ARG,2014-04-01,646.335826557937,-1496.86232311538,10500.7946429172,-4117.86170946353,2184.108281258802,0.0,4886.070610338291,6693.890481275267,5917.29309690745,3359.606082318163,-158.50522781790832
ARG,2014-05-01,646.335826557937,-1496.86232311538,10500.7946429172,-4117.86170946353,2184.108281258802,0.0,4886.070610338291,6693.890481275267,5917.29309690745,3359.606082318163,-158.50522781790832
ARG,2014-06-01,646.335826557937,-1496.86232311538,10500.7946429172,-4117.86170946353,2184.108281258802,0.0,4886.070610338291,6693.890481275267,5917.29309690745,3359.606082318163,-158.50522781790832
ARG,2014-07-01,-1839.82602058489,2432.6564653777,-1203.77480146547,607.145209396268,-982.6070656625697,0.0,1836.026873308498,-2486.1618471428274,-3166.7153469213717,-3050.043737029793,-144.9889354888691
ARG,2014-08-01,-1839.82602058489,2432.6564653777,-1203.77480146547,607.145209396268,-982.6070656625697,0.0,1836.026873308498,-2486.1618471428274,-3166.7153469213717,-3050.043737029793,-144.9889354888691
ARG,2014-09-01,-1839.82602058489,2432.6564653777,-1203.77480146547,607.145209396268,-982.6070656625697,0.0,1836.026873308498,-2486.1618471428274,-3166.7153469213717,-3050.043737029793,-144.9889354888691
ARG,2014-10-01,-1937.98141813124,3001.0367719066,5075.89182222671,-30.9864571875097,3726.2034358465,0.0,8045.9421369458005,-98.15539754634983,4708.81050150907,6209.915263637303,-479.2160229719018
ARG,2014-11-01,-1937.98141813124,3001.0367719066,5075.89182222671,-30.9864571875097,3726.2034358465,0.0,8045.9421369458005,-98.15539754634983,4708.81050150907,6209.915263637303,-479.2160229719018
ARG,2014-12-01,-1937.98141813124,3001.0367719066,5075.89182222671,-30.9864571875097,3726.2034358465,0.0,8045.9421369458005,-98.15539754634983,4708.81050150907,6209.915263637303,-479.2160229719018
ARG,2015-01-01,-5543.86173185784,3514.28927328964,2272.33011901414,1175.90893914887,339.975011163368,0.0,6962.5283314526505,-3605.8803137266,-3386.228424683132,-1083.41380549315,-90.8761017207818
ARG,2015-02-01,-5543.86173185784,3514.28927328964,2272.33011901414,1175.90893914887,339.975011163368,0.0,6962.5283314526505,-3605.8803137266,-3386.228424683132,-1083.41380549315,-90.8761017207818
ARG,2015-03-01,-5543.86173185784,3514.28927328964,2272.33011901414,1175.90893914887,339.975011163368,0.0,6962.5283314526505,-3605.8803137266,-3386.228424683132,-1083.41380549315,-90.8761017207818
ARG,2015-04-01,-2469.06151046702,3360.8449341577,1849.21797602225,1389.86419059302,2300.080687144499,0.0,6599.92710077297,3074.80022139082,1960.1056759811308,-362.60123067968016,576.5440434206627
ARG,2015-05-01,-2469.06151046702,3360.8449341577,1849.21797602225,1389.86419059302,2300.080687144499,0.0,6599.92710077297,3074.80022139082,1960.1056759811308,-362.60123067968016,576.5440434206627
ARG,2015-06-01,-2469.06151046702,3360.8449341577,1849.21797602225,1389.86419059302,2300.080687144499,0.0,6599.92710077297,3074.80022139082,1960.1056759811308,-362.60123067968016,576.5440434206627
ARG,2015-07-01,-4507.92752461182,2702.29726715123,3455.77907100479,574.183836907546,-227.0977978805513,0.0,6732.260175063566,-2038.8660141448004,-2527.17848502505,132.3330742905955,-109.87347092429562
ARG,2015-08-01,-4507.92752461182,2702.29726715123,3455.77907100479,574.183836907546,-227.0977978805513,0.0,6732.260175063566,-2038.8660141448004,-2527.17848502505,132.3330742905955,-109.87347092429562
ARG,2015-09-01,-4507.92752461182,2702.29726715123,3455.77907100479,574.183836907546,-227.0977978805513,0.0,6732.260175063566,-2038.8660141448004,-2527.17848502505,132.3330742905955,-109.87347092429562
ARG,2015-10-01,-5101.13440127329,2181.56253668747,1582.69824120786,-2610.0355621742,-7318.060821448283,0.0,1154.22521572113,-593.2068766614693,-7090.963023567731,-5578.034959342436,3122.427029124003
ARG,2015-11-01,-5101.13440127329,2181.56253668747,1582.69824120786,-2610.0355621742,-7318.060821448283,0.0,1154.22521572113,-593.2068766614693,-7090.963023567731,-5578.034959342436,3122.427029124003
ARG,2015-12-01,-5101.13440127329,2181.56253668747,1582.69824120786,-2610.0355621742,-7318.060821448283,0.0,1154.22521572113,-593.2068766614693,-7090.963023567731,-5578.034959342436,3122.427029124003
ARG,2016-01-01,-4896.5106324927,2107.9509552602,4708.23650354144,4758.51570460634,3544.985667190918,0.0,11574.70316340798,204.62376878058967,10863.0464886392,10420.47794768685,-148.4415988563668
ARG,2016-02-01,-4896.5106324927,2107.9509552602,4708.23650354144,4758.51570460634,3544.985667190918,0.0,11574.70316340798,204.62376878058967,10863.0464886392,10420.47794768685,-148.4415988563668
ARG,2016-03-01,-4896.5106324927,2107.9509552602,4708.23650354144,4758.51570460634,3544.985667190918,0.0,11574.70316340798,204.62376878058967,10863.0464886392,10420.47794768685,-148.4415988563668
ARG,2016-04-01,-2930.59128274145,696.505141172805,-2743.47174316155,12629.1754418357,1073.815158440123,0.0,10582.208839846955,1965.9193497512501,-2471.170508750795,-992.4943235610244,-69.70889985879619
ARG,2016-05-01,-2930.59128274145,696.505141172805,-2743.47174316155,12629.1754418357,1073.815158440123,0.0,10582.208839846955,1965.9193497512501,-2471.170508750795,-992.4943235610244,-69.70889985879619
ARG,2016-06-01,-2930.59128274145,696.505141172805,-2743.47174316155,12629.1754418357,1073.815158440123,0.0,10582.208839846955,1965.9193497512501,-2471.170508750795,-992.4943235610244,-69.70889985879619
ARG,2016-07-01,-2967.12032221582,882.417667733229,-1739.83107699318,7296.96218411608,-569.0000308764257,0.0,6439.548774856128,-36.529039474370165,-1642.8151893165486,-4142.660064990827,-152.9886383521521
ARG,2016-08-01,-2967.12032221582,882.417667733229,-1739.83107699318,7296.96218411608,-569.0000308764257,0.0,6439.548774856128,-36.529039474370165,-1642.8151893165486,-4142.660064990827,-152.9886383521521
ARG,2016-09-01,-2967.12032221582,882.417667733229,-1739.83107699318,7296.96218411608,-569.0000308764257,0.0,6439.548774856128,-36.529039474370165,-1642.8151893165486,-4142.660064990827,-152.9886383521521
ARG,2016-10-01,-4310.56428711014,-426.709422392299,-2764.11429279141,11368.4800882832,10274.90900595631,0.0,8177.656373099491,-1343.4439648943198,10843.909036832736,1738.107598243363,-1905.7835585931266
ARG,2016-11-01,-4310.56428711014,-426.709422392299,-2764.11429279141,11368.4800882832,10274.90900595631,0.0,8177.656373099491,-1343.4439648943198,10843.909036832736,1738.107598243363,-1905.7835585931266
ARG,2016-12-01,-4310.56428711014,-426.709422392299,-2764.11429279141,11368.4800882832,10274.90900595631,0.0,8177.656373099491,-1343.4439648943198,10843.909036832736,1738.107598243363,-1905.7835585931266
ARG,2017-01-01,-7234.66883897359,3508.17834251512,456.426303251655,15603.1047525437,10934.37088207329,0.0,19567.709398310475,-2924.10455186345,659.4618761169804,11390.053025210984,6.418177287357918
ARG,2017-02-01,-7234.66883897359,3508.17834251512,456.426303251655,15603.1047525437,10934.37088207329,0.0,19567.709398310475,-2924.10455186345,659.4618761169804,11390.053025210984,6.418177287357918
ARG,2017-03-01,-7234.66883897359,3508.17834251512,456.426303251655,15603.1047525437,10934.37088207329,0.0,19567.709398310475,-2924.10455186345,659.4618761169804,11390.053025210984,6.418177287357918
ARG,2017-04-01,-6605.31059350088,2288.51543185555,-458.412136416978,5226.64273236197,-2814.659100472313,0.0,7056.746027800543,629.3582454727102,-13749.029982545602,-12510.963370509933,-125.74139043597741
ARG,2017-05-01,-6605.31059350088,2288.51543185555,-458.412136416978,5226.64273236197,-2814.659100472313,0.0,7056.746027800543,629.3582454727102,-13749.029982545602,-12510.963370509933,-125.74139043597741
ARG,2017-06-01,-6605.31059350088,2288.51543185555,-458.412136416978,5226.64273236197,-2814.659100472313,0.0,7056.746027800543,629.3582454727102,-13749.029982545602,-12510.963370509933,-125.74139043597741
ARG,2017-07-01,-8148.70485482926,3330.63207061636,5190.80250507625,7776.09548614155,1879.410811066485,0.0,16297.53006183416,-1543.3942613283798,4694.069911538798,9240.784034033619,-166.77223578340664
ARG,2017-08-01,-8148.70485482926,3330.63207061636,5190.80250507625,7776.09548614155,1879.410811066485,0.0,16297.53006183416,-1543.3942613283798,4694.069911538798,9240.784034033619,-166.77223578340664
ARG,2017-09-01,-8148.70485482926,3330.63207061636,5190.80250507625,7776.09548614155,1879.410811066485,0.0,16297.53006183416,-1543.3942613283798,4694.069911538798,9240.784034033619,-166.77223578340664
ARG,2017-10-01,-9162.66746345865,2389.53561729744,2549.92920687233,12818.2348043715,4532.955866371601,0.0,17757.699628541268,-1013.9626086293911,2653.545055305116,1460.1695667071072,141.19026237799187
ARG,2017-11-01,-9162.66746345865,2389.53561729744,2549.92920687233,12818.2348043715,4532.955866371601,0.0,17757.699628541268,-1013.9626086293911,2653.545055305116,1460.1695667071072,141.19026237799187
ARG,2017-12-01,-9162.66746345865,2389.53561729744,2549.92920687233,12818.2348043715,4532.955866371601,0.0,17757.699628541268,-1013.9626086293911,2653.545055305116,1460.1695667071072,141.19026237799187
ARG,2018-01-01,-9396.40174706838,2950.56102362194,1761.03164975006,16531.7517993495,6143.888158093725,0.0,21243.3444727215,-233.73428360972866,1610.9322917221243,3485.6448441802313,35.53823022352947
ARG,2018-02-01,-9396.40174706838,2950.56102362194,1761.03164975006,16531.7517993495,6143.888158093725,0.0,21243.3444727215,-233.73428360972866,1610.9322917221243,3485.6448441802313,35.53823022352947
ARG,2018-03-01,-9396.40174706838,2950.56102362194,1761.03164975006,16531.7517993495,6143.888158093725,0.0,21243.3444727215,-233.73428360972866,1610.9322917221243,3485.6448441802313,35.53823022352947
ARG,2018-04-01,-8434.38754897401,2659.47752680236,16565.7249793565,-1332.5639314568,736.8427966439274,0.0,17892.638574702058,962.0141980943699,-5407.045361449797,-3350.7058980194415,-88.00689762437752
ARG,2018-05-01,-8434.38754897401,2659.47752680236,16565.7249793565,-1332.5639314568,736.8427966439274,0.0,17892.638574702058,962.0141980943699,-5407.045361449797,-3350.7058980194415,-88.00689762437752
ARG,2018-06-01,-8434.38754897401,2659.47752680236,16565.7249793565,-1332.5639314568,736.8427966439274,0.0,17892.638574702058,962.0141980943699,-5407.045361449797,-3350.7058980194415,-88.00689762437752
ARG,2018-07-01,-7358.71961109684,3153.33332806325,1057.87981297609,-1195.73598593812,-12285.38022480565,0.0,3015.47715510122,1075.6679378771696,-13022.223021449578,-14877.161419600838,-1767.3000375061615
ARG,2018-08-01,-7358.71961109684,3153.33332806325,1057.87981297609,-1195.73598593812,-12285.38022480565,0.0,3015.47715510122,1075.6679378771696,-13022.223021449578,-14877.161419600838,-1767.3000375061615
ARG,2018-09-01,-7358.71961109684,3153.33332806325,1057.87981297609,-1195.73598593812,-12285.38022480565,0.0,3015.47715510122,1075.6679378771696,-13022.223021449578,-14877.161419600838,-1767.3000375061615
ARG,2018-10-01,-1894.09754391778,2953.39794026675,21701.6390356936,-912.825078258184,16669.08573942959,0.0,23742.211897702164,5464.62206717906,28954.46596423524,20726.734742600944,-235.68229419365233
ARG,2018-11-01,-1894.09754391778,2953.39794026675,21701.6390356936,-912.825078258184,16669.08573942959,0.0,23742.211897702164,5464.62206717906,28954.46596423524,20726.734742600944,-235.68229419365233
ARG,2018-12-01,-1894.09754391778,2953.39794026675,21701.6390356936,-912.825078258184,16669.08573942959,0.0,23742.211897702164,5464.62206717906,28954.46596423524,20726.734742600944,-235.68229419365233
ARG,2019-01-01,-3433.67590471965,2376.0472547016,24.1670475047408,864.103941637729,-35.59593479577071,0.0,3264.31824384407,-1539.57836080187,-16704.68167422536,-20477.893653858093,-100.21354461397706
ARG,2019-02-01,-3433.67590471965,2376.0472547016,24.1670475047408,864.103941637729,-35.59593479577071,0.0,3264.31824384407,-1539.57836080187,-16704.68167422536,-20477.893653858093,-100.21354461397706
ARG,2019-03-01,-3433.67590471965,2376.0472547016,24.1670475047408,864.103941637729,-35.59593479577071,0.0,3264.31824384407,-1539.57836080187,-16704.68167422536,-20477.893653858093,-100.21354461397706
ARG,2019-04-01,-1811.89495343672,715.281038535965,8814.92023500835,-4715.95118926734,-1781.344659703861,0.0,4814.250084276975,1621.7809512829301,-1745.7487249080903,1549.9318404329051,4904.348586219766
ARG,2019-05-01,-1811.89495343672,715.281038535965,8814.92023500835,-4715.95118926734,-1781.344659703861,0.0,4814.250084276975,1621.7809512829301,-1745.7487249080903,1549.9318404329051,4904.348586219766
ARG,2019-06-01,-1811.89495343672,715.281038535965,8814.92023500835,-4715.95118926734,-1781.344659703861,0.0,4814.250084276975,1621.7809512829301,-1745.7487249080903,1549.9318404329051,4904.348586219766
ARG,2019-07-01,-808.397649410337,1602.26283808309,1963.52562224521,-673.149824147059,-14812.85706502259,0.0,2892.638636181241,1003.4973040263831,-13031.512405318728,-1921.611448095734,731.5548023977094
ARG,2019-08-01,-808.397649410337,1602.26283808309,1963.52562224521,-673.149824147059,-14812.85706502259,0.0,2892.638636181241,1003.4973040263831,-13031.512405318728,-1921.611448095734,731.5548023977094
