iso3,year_month,acled_total_events,acled_battles,acled_explosions,acled_violence_against_civilians,acled_protests,acled_riots,acled_strategic_developments,acled_total_fatalities,acled_civilian_targeting_events,acled_fatalities_per_event,acled_violence_share,acled_protest_share
MOZ,2005-02-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
MOZ,2005-04-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2005-05-01,2,0.0,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0
MOZ,2005-07-01,9,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2005-08-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2005-09-01,2,0.0,0.0,0.0,0.0,2.0,0.0,12,0.0,6.0,0.0,1.0
MOZ,2005-10-01,2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.5,0.5
MOZ,2006-03-01,2,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2006-04-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2006-06-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2006-07-01,2,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,1.0,0.0
MOZ,2006-09-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
MOZ,2007-03-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2007-04-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2007-08-01,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
MOZ,2007-09-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
MOZ,2007-11-01,2,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2007-12-01,2,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.5,0.5
MOZ,2008-01-01,2,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2008-02-01,6,0.0,0.0,0.0,1.0,5.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2008-04-01,1,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,2.0,0.0,1.0
MOZ,2008-06-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2008-07-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2008-08-01,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2008-11-01,6,0.0,0.0,2.0,1.0,3.0,0.0,0,2.0,0.0,0.3333333333333333,0.6666666666666666
MOZ,2008-12-01,2,0.0,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0
MOZ,2009-01-01,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2009-02-01,2,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2009-03-01,3,0.0,0.0,0.0,0.0,3.0,0.0,4,0.0,1.3333333333333333,0.0,1.0
MOZ,2009-04-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2009-05-01,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2009-06-01,5,0.0,1.0,1.0,0.0,3.0,0.0,0,2.0,0.0,0.4,0.6
MOZ,2009-07-01,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2009-08-01,5,1.0,0.0,2.0,1.0,1.0,0.0,0,2.0,0.0,0.6,0.4
MOZ,2009-09-01,10,0.0,0.0,8.0,0.0,1.0,1.0,0,8.0,0.0,0.8,0.1
MOZ,2009-10-01,15,1.0,0.0,11.0,0.0,3.0,0.0,0,11.0,0.0,0.8,0.2
MOZ,2009-11-01,2,0.0,0.0,1.0,0.0,1.0,0.0,0,2.0,0.0,0.5,0.5
MOZ,2009-12-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2010-01-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2010-02-01,2,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,0.0,0.0,1.0
MOZ,2010-03-01,2,0.0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0
MOZ,2010-04-01,2,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.5,1.0,0.0
MOZ,2010-05-01,2,0.0,1.0,1.0,0.0,0.0,0.0,0,2.0,0.0,1.0,0.0
MOZ,2010-07-01,2,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,0.0,0.0,1.0
MOZ,2010-08-01,2,2.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.5,1.0,0.0
MOZ,2010-09-01,6,0.0,0.0,0.0,0.0,6.0,0.0,16,0.0,2.6666666666666665,0.0,1.0
MOZ,2010-10-01,2,1.0,0.0,0.0,0.0,1.0,0.0,4,1.0,2.0,0.5,0.5
MOZ,2010-12-01,2,1.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1.0,0.5,0.5
MOZ,2011-01-01,3,0.0,0.0,0.0,0.0,3.0,0.0,0,2.0,0.0,0.0,1.0
MOZ,2011-02-01,3,0.0,0.0,1.0,1.0,1.0,0.0,0,2.0,0.0,0.3333333333333333,0.6666666666666666
MOZ,2011-04-01,2,0.0,0.0,1.0,0.0,1.0,0.0,4,1.0,2.0,0.5,0.5
MOZ,2011-09-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2011-10-01,2,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2011-11-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
MOZ,2011-12-01,2,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.5,0.5
MOZ,2012-01-01,5,2.0,0.0,1.0,1.0,0.0,1.0,2,1.0,0.4,0.6,0.2
MOZ,2012-02-01,2,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.5,0.5
MOZ,2012-03-01,4,1.0,0.0,1.0,2.0,0.0,0.0,4,1.0,1.0,0.5,0.5
MOZ,2012-06-01,7,0.0,0.0,6.0,0.0,1.0,0.0,3,7.0,0.42857142857142855,0.8571428571428571,0.14285714285714285
MOZ,2012-07-01,6,0.0,0.0,3.0,3.0,0.0,0.0,2,3.0,0.3333333333333333,0.5,0.5
MOZ,2012-08-01,2,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.5,0.5,0.0
MOZ,2012-09-01,3,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.3333333333333333,0.6666666666666666
MOZ,2012-10-01,2,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.5,0.5,0.0
MOZ,2012-11-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2012-12-01,3,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.3333333333333333,0.0
MOZ,2013-01-01,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0
MOZ,2013-02-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2013-03-01,6,0.0,0.0,1.0,2.0,3.0,0.0,3,4.0,0.5,0.16666666666666666,0.8333333333333334
MOZ,2013-04-01,6,1.0,0.0,1.0,2.0,2.0,0.0,7,1.0,1.1666666666666667,0.3333333333333333,0.6666666666666666
MOZ,2013-05-01,3,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.6666666666666666
MOZ,2013-06-01,10,3.0,0.0,4.0,1.0,0.0,2.0,19,4.0,1.9,0.7,0.1
MOZ,2013-07-01,3,1.0,0.0,2.0,0.0,0.0,0.0,2,2.0,0.6666666666666666,1.0,0.0
MOZ,2013-08-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2013-09-01,2,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,1.0
MOZ,2013-10-01,19,8.0,0.0,8.0,3.0,0.0,0.0,84,8.0,4.421052631578948,0.8421052631578947,0.15789473684210525
MOZ,2013-11-01,33,7.0,0.0,12.0,4.0,8.0,2.0,16,12.0,0.48484848484848486,0.5757575757575758,0.36363636363636365
MOZ,2013-12-01,10,2.0,1.0,6.0,0.0,0.0,1.0,13,7.0,1.3,0.9,0.0
MOZ,2014-01-01,22,8.0,0.0,9.0,2.0,1.0,2.0,14,10.0,0.6363636363636364,0.7727272727272727,0.13636363636363635
MOZ,2014-02-01,12,8.0,1.0,2.0,0.0,0.0,1.0,4,2.0,0.3333333333333333,0.9166666666666666,0.0
MOZ,2014-03-01,20,14.0,1.0,1.0,3.0,0.0,1.0,19,1.0,0.95,0.8,0.15
MOZ,2014-04-01,13,8.0,0.0,3.0,0.0,0.0,2.0,4,3.0,0.3076923076923077,0.8461538461538461,0.0
MOZ,2014-05-01,7,3.0,0.0,3.0,1.0,0.0,0.0,3,3.0,0.42857142857142855,0.8571428571428571,0.14285714285714285
MOZ,2014-06-01,17,10.0,0.0,7.0,0.0,0.0,0.0,9,7.0,0.5294117647058824,1.0,0.0
MOZ,2014-07-01,4,3.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.75,0.25
MOZ,2014-08-01,2,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.5,0.5,0.0
MOZ,2014-09-01,20,2.0,0.0,2.0,1.0,14.0,1.0,0,4.0,0.0,0.2,0.75
MOZ,2014-10-01,22,0.0,0.0,2.0,6.0,13.0,1.0,3,3.0,0.13636363636363635,0.09090909090909091,0.8636363636363636
MOZ,2014-12-01,3,0.0,0.0,1.0,2.0,0.0,0.0,0,1.0,0.0,0.3333333333333333,0.6666666666666666
MOZ,2015-01-01,4,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MOZ,2015-02-01,3,0.0,0.0,1.0,0.0,0.0,2.0,2,1.0,0.6666666666666666,0.3333333333333333,0.0
MOZ,2015-03-01,4,0.0,0.0,0.0,2.0,2.0,0.0,1,0.0,0.25,0.0,1.0
MOZ,2015-04-01,7,1.0,0.0,0.0,2.0,4.0,0.0,0,0.0,0.0,0.14285714285714285,0.8571428571428571
MOZ,2015-06-01,3,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.3333333333333333,0.6666666666666666,0.0
MOZ,2015-07-01,5,4.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.2,0.8,0.2
MOZ,2015-08-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
MOZ,2015-09-01,7,3.0,0.0,2.0,2.0,0.0,0.0,36,2.0,5.142857142857143,0.7142857142857143,0.2857142857142857
MOZ,2015-10-01,5,3.0,0.0,0.0,0.0,1.0,1.0,6,0.0,1.2,0.6,0.2
MOZ,2015-11-01,2,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.5,0.0,0.5
MOZ,2015-12-01,3,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.3333333333333333,0.6666666666666666
MOZ,2016-01-01,4,2.0,0.0,1.0,0.0,1.0,0.0,2,1.0,0.5,0.75,0.25
MOZ,2016-02-01,13,5.0,0.0,7.0,0.0,0.0,1.0,4,7.0,0.3076923076923077,0.9230769230769231,0.0
MOZ,2016-03-01,5,1.0,0.0,3.0,0.0,0.0,1.0,2,3.0,0.4,0.8,0.0
MOZ,2016-04-01,12,6.0,0.0,5.0,1.0,0.0,0.0,42,5.0,3.5,0.9166666666666666,0.08333333333333333
MOZ,2016-05-01,10,4.0,0.0,4.0,0.0,2.0,0.0,7,4.0,0.7,0.8,0.2
MOZ,2016-06-01,7,1.0,0.0,4.0,0.0,1.0,1.0,1,4.0,0.14285714285714285,0.7142857142857143,0.14285714285714285
MOZ,2016-07-01,12,5.0,0.0,1.0,2.0,0.0,4.0,4,1.0,0.3333333333333333,0.5,0.16666666666666666
MOZ,2016-08-01,16,6.0,0.0,3.0,1.0,1.0,5.0,17,4.0,1.0625,0.5625,0.125
MOZ,2016-09-01,15,4.0,0.0,6.0,0.0,2.0,3.0,15,6.0,1.0,0.6666666666666666,0.13333333333333333
MOZ,2016-10-01,15,2.0,0.0,11.0,0.0,0.0,2.0,8,11.0,0.5333333333333333,0.8666666666666667,0.0
MOZ,2016-11-01,3,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
MOZ,2016-12-01,13,1.0,0.0,9.0,0.0,1.0,2.0,2,9.0,0.15384615384615385,0.7692307692307693,0.07692307692307693
MOZ,2017-01-01,12,0.0,0.0,7.0,0.0,4.0,1.0,10,11.0,0.8333333333333334,0.5833333333333334,0.3333333333333333
MOZ,2017-02-01,8,2.0,0.0,1.0,0.0,4.0,1.0,8,5.0,1.0,0.375,0.5
MOZ,2017-03-01,7,0.0,0.0,3.0,0.0,4.0,0.0,8,7.0,1.1428571428571428,0.42857142857142855,0.5714285714285714
MOZ,2017-04-01,6,0.0,0.0,1.0,0.0,4.0,1.0,6,5.0,1.0,0.16666666666666666,0.6666666666666666
MOZ,2017-05-01,7,0.0,0.0,2.0,0.0,5.0,0.0,8,6.0,1.1428571428571428,0.2857142857142857,0.7142857142857143
MOZ,2017-06-01,7,0.0,0.0,3.0,0.0,4.0,0.0,10,7.0,1.4285714285714286,0.42857142857142855,0.5714285714285714
MOZ,2017-07-01,8,0.0,0.0,1.0,1.0,6.0,0.0,7,5.0,0.875,0.125,0.875
MOZ,2017-08-01,6,1.0,0.0,0.0,0.0,5.0,0.0,6,4.0,1.0,0.16666666666666666,0.8333333333333334
MOZ,2017-09-01,4,0.0,0.0,0.0,1.0,3.0,0.0,4,3.0,1.0,0.0,1.0
MOZ,2017-10-01,22,8.0,0.0,3.0,2.0,7.0,2.0,44,6.0,2.0,0.5,0.4090909090909091
MOZ,2017-11-01,9,1.0,0.0,5.0,0.0,3.0,0.0,13,7.0,1.4444444444444444,0.6666666666666666,0.3333333333333333
MOZ,2017-12-01,4,1.0,0.0,1.0,0.0,2.0,0.0,5,3.0,1.25,0.5,0.5
MOZ,2018-01-01,7,0.0,0.0,5.0,0.0,2.0,0.0,10,6.0,1.4285714285714286,0.7142857142857143,0.2857142857142857
MOZ,2018-02-01,4,0.0,0.0,2.0,1.0,0.0,1.0,0,2.0,0.0,0.5,0.25
MOZ,2018-03-01,10,1.0,0.0,4.0,0.0,0.0,5.0,5,4.0,0.5,0.5,0.0
MOZ,2018-04-01,5,0.0,0.0,4.0,0.0,1.0,0.0,5,4.0,1.0,0.8,0.2
MOZ,2018-05-01,11,3.0,0.0,6.0,0.0,0.0,2.0,16,6.0,1.4545454545454546,0.8181818181818182,0.0
MOZ,2018-06-01,21,3.0,0.0,12.0,0.0,2.0,4.0,57,12.0,2.7142857142857144,0.7142857142857143,0.09523809523809523
MOZ,2018-07-01,13,2.0,0.0,6.0,1.0,1.0,3.0,18,6.0,1.3846153846153846,0.6153846153846154,0.15384615384615385
MOZ,2018-08-01,9,2.0,0.0,5.0,0.0,1.0,1.0,9,5.0,1.0,0.7777777777777778,0.1111111111111111
MOZ,2018-09-01,13,2.0,0.0,5.0,2.0,2.0,2.0,19,6.0,1.4615384615384615,0.5384615384615384,0.3076923076923077
MOZ,2018-10-01,18,1.0,1.0,4.0,1.0,8.0,3.0,12,10.0,0.6666666666666666,0.3333333333333333,0.5
MOZ,2018-11-01,11,0.0,0.0,6.0,1.0,3.0,1.0,24,8.0,2.1818181818181817,0.5454545454545454,0.36363636363636365
MOZ,2018-12-01,23,3.0,0.0,13.0,5.0,1.0,1.0,37,14.0,1.608695652173913,0.6956521739130435,0.2608695652173913
MOZ,2019-01-01,15,0.0,0.0,12.0,0.0,2.0,1.0,27,14.0,1.8,0.8,0.13333333333333333
MOZ,2019-02-01,13,0.0,0.0,9.0,2.0,2.0,0.0,30,11.0,2.3076923076923075,0.6923076923076923,0.3076923076923077
MOZ,2019-03-01,11,0.0,0.0,11.0,0.0,0.0,0.0,22,11.0,2.0,1.0,0.0
MOZ,2019-04-01,11,2.0,0.0,7.0,1.0,1.0,0.0,7,7.0,0.6363636363636364,0.8181818181818182,0.18181818181818182
MOZ,2019-05-01,30,2.0,0.0,24.0,4.0,0.0,0.0,50,24.0,1.6666666666666667,0.8666666666666667,0.13333333333333333
MOZ,2019-06-01,13,3.0,0.0,8.0,0.0,2.0,0.0,58,9.0,4.461538461538462,0.8461538461538461,0.15384615384615385
MOZ,2019-07-01,30,4.0,0.0,19.0,4.0,2.0,1.0,51,21.0,1.7,0.7666666666666667,0.2
MOZ,2019-08-01,33,3.0,0.0,24.0,2.0,3.0,1.0,90,25.0,2.727272727272727,0.8181818181818182,0.15151515151515152
MOZ,2019-09-01,68,7.0,0.0,37.0,6.0,11.0,7.0,77,44.0,1.1323529411764706,0.6470588235294118,0.25
MOZ,2019-10-01,47,13.0,0.0,23.0,1.0,6.0,4.0,123,26.0,2.617021276595745,0.7659574468085106,0.14893617021276595
MOZ,2019-11-01,48,7.0,0.0,32.0,1.0,4.0,4.0,109,34.0,2.2708333333333335,0.8125,0.10416666666666667
MOZ,2019-12-01,35,1.0,0.0,25.0,5.0,2.0,2.0,47,26.0,1.3428571428571427,0.7428571428571429,0.2
MOZ,2020-01-01,33,1.0,0.0,29.0,0.0,1.0,2.0,57,29.0,1.7272727272727273,0.9090909090909091,0.030303030303030304
MOZ,2020-02-01,43,5.0,0.0,29.0,2.0,4.0,3.0,59,33.0,1.372093023255814,0.7906976744186046,0.13953488372093023
MOZ,2020-03-01,36,6.0,0.0,28.0,1.0,1.0,0.0,67,28.0,1.8611111111111112,0.9444444444444444,0.05555555555555555
MOZ,2020-04-01,57,6.0,6.0,36.0,1.0,2.0,6.0,170,36.0,2.982456140350877,0.8421052631578947,0.05263157894736842
MOZ,2020-05-01,71,11.0,6.0,42.0,1.0,1.0,10.0,162,42.0,2.2816901408450705,0.8309859154929577,0.028169014084507043
MOZ,2020-06-01,69,9.0,4.0,46.0,2.0,0.0,8.0,282,46.0,4.086956521739131,0.855072463768116,0.028985507246376812
MOZ,2020-07-01,51,9.0,0.0,32.0,3.0,3.0,4.0,242,34.0,4.745098039215686,0.803921568627451,0.11764705882352941
MOZ,2020-08-01,57,18.0,0.0,24.0,7.0,1.0,7.0,213,25.0,3.736842105263158,0.7368421052631579,0.14035087719298245
MOZ,2020-09-01,78,18.0,2.0,42.0,1.0,0.0,15.0,112,43.0,1.435897435897436,0.7948717948717948,0.01282051282051282
MOZ,2020-10-01,77,19.0,6.0,30.0,1.0,2.0,19.0,144,34.0,1.87012987012987,0.7142857142857143,0.03896103896103896
MOZ,2020-11-01,48,17.0,2.0,21.0,1.0,4.0,3.0,172,23.0,3.5833333333333335,0.8333333333333334,0.10416666666666667
MOZ,2020-12-01,42,8.0,0.0,25.0,3.0,0.0,6.0,93,25.0,2.2142857142857144,0.7857142857142857,0.07142857142857142
MOZ,2021-01-01,28,13.0,0.0,14.0,0.0,0.0,1.0,61,14.0,2.1785714285714284,0.9642857142857143,0.0
MOZ,2021-02-01,28,5.0,10.0,12.0,0.0,1.0,0.0,30,12.0,1.0714285714285714,0.9642857142857143,0.03571428571428571
MOZ,2021-03-01,40,14.0,0.0,24.0,0.0,1.0,1.0,644,25.0,16.1,0.95,0.025
MOZ,2021-04-01,32,10.0,0.0,12.0,1.0,1.0,8.0,221,12.0,6.90625,0.6875,0.0625
MOZ,2021-05-01,45,12.0,0.0,14.0,9.0,3.0,7.0,60,15.0,1.3333333333333333,0.5777777777777777,0.26666666666666666
MOZ,2021-06-01,29,9.0,2.0,15.0,0.0,0.0,3.0,207,15.0,7.137931034482759,0.896551724137931,0.0
MOZ,2021-07-01,72,33.0,0.0,16.0,1.0,5.0,17.0,173,18.0,2.4027777777777777,0.6805555555555556,0.08333333333333333
MOZ,2021-08-01,40,21.0,5.0,7.0,2.0,2.0,3.0,76,9.0,1.9,0.825,0.1
MOZ,2021-09-01,43,17.0,2.0,18.0,2.0,0.0,4.0,106,18.0,2.4651162790697674,0.8604651162790697,0.046511627906976744
MOZ,2021-10-01,43,13.0,1.0,11.0,2.0,1.0,15.0,72,13.0,1.6744186046511629,0.5813953488372093,0.06976744186046512
MOZ,2021-11-01,57,30.0,0.0,20.0,1.0,1.0,5.0,114,20.0,2.0,0.8771929824561403,0.03508771929824561
MOZ,2021-12-01,42,16.0,0.0,16.0,1.0,2.0,7.0,66,18.0,1.5714285714285714,0.7619047619047619,0.07142857142857142
MOZ,2022-01-01,52,10.0,1.0,35.0,0.0,2.0,4.0,77,36.0,1.4807692307692308,0.8846153846153846,0.038461538461538464
MOZ,2022-02-01,50,12.0,3.0,21.0,1.0,4.0,9.0,80,24.0,1.6,0.72,0.1
MOZ,2022-03-01,43,12.0,0.0,17.0,5.0,3.0,6.0,101,17.0,2.3488372093023258,0.6744186046511628,0.18604651162790697
MOZ,2022-04-01,24,8.0,0.0,8.0,3.0,4.0,1.0,36,10.0,1.5,0.6666666666666666,0.2916666666666667
MOZ,2022-05-01,62,8.0,0.0,36.0,3.0,0.0,15.0,74,36.0,1.1935483870967742,0.7096774193548387,0.04838709677419355
MOZ,2022-06-01,74,11.0,0.0,48.0,5.0,6.0,4.0,105,49.0,1.4189189189189189,0.7972972972972973,0.14864864864864866
MOZ,2022-07-01,54,12.0,3.0,20.0,5.0,6.0,8.0,49,21.0,0.9074074074074074,0.6481481481481481,0.2037037037037037
MOZ,2022-08-01,73,17.0,1.0,41.0,5.0,2.0,7.0,60,42.0,0.821917808219178,0.8082191780821918,0.0958904109589041
MOZ,2022-09-01,53,11.0,2.0,28.0,0.0,2.0,10.0,109,28.0,2.056603773584906,0.7735849056603774,0.03773584905660377
MOZ,2022-10-01,57,9.0,0.0,28.0,1.0,3.0,16.0,78,30.0,1.368421052631579,0.6491228070175439,0.07017543859649122
MOZ,2022-11-01,48,14.0,1.0,23.0,3.0,3.0,4.0,92,25.0,1.9166666666666667,0.7916666666666666,0.125
MOZ,2022-12-01,42,16.0,0.0,15.0,4.0,1.0,6.0,64,15.0,1.5238095238095237,0.7380952380952381,0.11904761904761904
MOZ,2023-01-01,36,16.0,0.0,7.0,1.0,4.0,8.0,84,8.0,2.3333333333333335,0.6388888888888888,0.1388888888888889
MOZ,2023-02-01,39,7.0,1.0,12.0,5.0,2.0,12.0,22,12.0,0.5641025641025641,0.5128205128205128,0.1794871794871795
MOZ,2023-03-01,42,5.0,2.0,8.0,9.0,3.0,15.0,11,11.0,0.2619047619047619,0.35714285714285715,0.2857142857142857
MOZ,2023-04-01,21,3.0,0.0,2.0,5.0,0.0,11.0,11,2.0,0.5238095238095238,0.23809523809523808,0.23809523809523808
MOZ,2023-05-01,28,10.0,2.0,6.0,1.0,5.0,4.0,24,9.0,0.8571428571428571,0.6428571428571429,0.21428571428571427
MOZ,2023-06-01,33,1.0,0.0,9.0,3.0,2.0,18.0,20,11.0,0.6060606060606061,0.30303030303030304,0.15151515151515152
MOZ,2023-07-01,32,7.0,1.0,8.0,3.0,2.0,11.0,27,10.0,0.84375,0.5,0.15625
MOZ,2023-08-01,23,3.0,1.0,2.0,2.0,3.0,12.0,24,4.0,1.0434782608695652,0.2608695652173913,0.21739130434782608
MOZ,2023-09-01,36,1.0,5.0,12.0,2.0,5.0,11.0,24,15.0,0.6666666666666666,0.5,0.19444444444444445
MOZ,2023-10-01,86,1.0,3.0,14.0,20.0,27.0,21.0,16,23.0,0.18604651162790697,0.20930232558139536,0.5465116279069767
MOZ,2023-11-01,38,3.0,0.0,8.0,13.0,5.0,9.0,15,13.0,0.39473684210526316,0.2894736842105263,0.47368421052631576
MOZ,2023-12-01,41,4.0,0.0,9.0,8.0,12.0,8.0,32,14.0,0.7804878048780488,0.3170731707317073,0.4878048780487805
MOZ,2024-01-01,73,4.0,0.0,26.0,8.0,5.0,30.0,75,26.0,1.0273972602739727,0.410958904109589,0.1780821917808219
MOZ,2024-02-01,67,7.0,0.0,23.0,5.0,5.0,27.0,56,25.0,0.835820895522388,0.44776119402985076,0.14925373134328357
MOZ,2024-03-01,34,4.0,0.0,5.0,5.0,4.0,16.0,25,7.0,0.7352941176470589,0.2647058823529412,0.2647058823529412
MOZ,2024-04-01,57,12.0,2.0,14.0,9.0,3.0,17.0,59,18.0,1.0350877192982457,0.49122807017543857,0.21052631578947367
MOZ,2024-05-01,67,16.0,4.0,12.0,11.0,5.0,19.0,70,20.0,1.044776119402985,0.47761194029850745,0.23880597014925373
MOZ,2024-06-01,47,5.0,3.0,13.0,4.0,0.0,22.0,19,15.0,0.40425531914893614,0.44680851063829785,0.0851063829787234
MOZ,2024-07-01,77,18.0,2.0,9.0,14.0,6.0,28.0,14,12.0,0.18181818181818182,0.37662337662337664,0.2597402597402597
MOZ,2024-08-01,52,5.0,5.0,8.0,4.0,12.0,18.0,7,13.0,0.1346153846153846,0.34615384615384615,0.3076923076923077
MOZ,2024-09-01,62,5.0,1.0,12.0,7.0,18.0,19.0,33,22.0,0.532258064516129,0.2903225806451613,0.4032258064516129
MOZ,2024-10-01,100,7.0,3.0,16.0,14.0,39.0,21.0,44,25.0,0.44,0.26,0.53
MOZ,2024-11-01,230,12.0,1.0,23.0,86.0,67.0,41.0,122,37.0,0.5304347826086957,0.1565217391304348,0.6652173913043479
MOZ,2024-12-01,223,6.0,0.0,12.0,95.0,93.0,17.0,150,26.0,0.672645739910314,0.08071748878923767,0.8430493273542601
MYS,2018-01-01,8,0.0,1.0,0.0,5.0,1.0,1.0,0,1.0,0.0,0.125,0.75
MYS,2018-02-01,10,1.0,0.0,1.0,8.0,0.0,0.0,3,1.0,0.3,0.2,0.8
MYS,2018-03-01,9,0.0,0.0,0.0,7.0,1.0,1.0,0,0.0,0.0,0.0,0.8888888888888888
MYS,2018-04-01,14,0.0,0.0,1.0,12.0,0.0,1.0,1,1.0,0.07142857142857142,0.07142857142857142,0.8571428571428571
MYS,2018-05-01,8,1.0,0.0,1.0,5.0,1.0,0.0,4,1.0,0.5,0.25,0.75
MYS,2018-06-01,13,0.0,0.0,0.0,13.0,0.0,0.0,0,0.0,0.0,0.0,1.0
MYS,2018-07-01,18,0.0,0.0,0.0,16.0,2.0,0.0,1,1.0,0.05555555555555555,0.0,1.0
MYS,2018-08-01,21,0.0,0.0,2.0,15.0,1.0,3.0,1,2.0,0.047619047619047616,0.09523809523809523,0.7619047619047619
MYS,2018-09-01,18,0.0,0.0,3.0,13.0,2.0,0.0,1,3.0,0.05555555555555555,0.16666666666666666,0.8333333333333334
MYS,2018-10-01,25,1.0,0.0,0.0,20.0,4.0,0.0,0,1.0,0.0,0.04,0.96
MYS,2018-11-01,28,0.0,0.0,0.0,24.0,3.0,1.0,1,1.0,0.03571428571428571,0.0,0.9642857142857143
MYS,2018-12-01,25,1.0,0.0,3.0,17.0,2.0,2.0,2,5.0,0.08,0.16,0.76
MYS,2019-01-01,12,0.0,0.0,4.0,6.0,1.0,1.0,3,4.0,0.25,0.3333333333333333,0.5833333333333334
